iddesa,iddesa,mean_ndvi,mean_ntl,z_NDVI,z_NTL,luas
7402010013,7402010013,0.2817074358463287,0.4357384971267527,-0.4649288964831234,-0.21450939695007373,6841673.962210393
7402010014,7402010014,0.2325691626622126,0.3541528608926459,-0.9021576300879411,-0.2907095530004469,32520277.711006112
7402010015,7402010015,0.2223081421041544,0.3910679283753984,-0.9934594348396599,-0.256231254703867,7781330.999247041
7402010016,7402010016,0.4201565318637424,0.360199388556238,0.7669809570359694,-0.28506215754217623,9773818.21688698
7402010017,7402010017,0.2567439079284668,0.4468253041264259,-0.6870525282383283,-0.20415443175679757,4800076.00310406
7402010018,7402010018,0.4455357896095795,0.2972322320003733,0.9928037221637753,-0.3438728425730215,80689729.27345549
7402010019,7402010019,0.4115892611868013,0.2797805773665482,0.690750013907518,-0.3601725108457408,123462832.01023707
7402011001,7402011001,0.3777617064999862,0.3179818937991189,0.38975492518623067,-0.3244928690870037,3182166.816494843
7402011002,7402011002,0.3949847448439825,0.3105097710856378,0.5430042511394861,-0.3314717558503672,21720852.791830674
7402011003,7402011003,0.1955364942550659,0.3671075648608359,-1.2316715844956403,-0.2786099909999757,7063803.471828305
7402011006,7402011006,0.2389330363405343,0.4157713971655617,-0.8455323510764461,-0.2331584656237589,5469954.161021715
7402020010,7402020010,0.3473672866821289,0.3687902050122858,0.11930761752807965,-0.2770384221793417,9754455.198845081
7402020011,7402020011,0.3246553077460816,0.3654903559699949,-0.08278189731220242,-0.2801204476874069,15739383.488688322
7402020012,7402020012,0.353457462086397,0.3560479285787998,0.17349754946691903,-0.28893957901879425,15207314.884838361
7402020013,7402020013,0.4044742217430702,0.4227449567420242,0.6274409172716909,-0.22664523176935558,3693574.8615682097
7402020014,7402020014,0.3638656971066497,0.3715767498633816,0.26610925765444704,-0.27443581757519825,6687232.41094837
7402020016,7402020016,0.2508465194702148,0.379445317601128,-0.7395270561387245,-0.2670866551835645,12459288.560869396
7402020017,7402020017,0.2657320566445469,0.3058505662027154,-0.6070766433337321,-0.3358234059144863,18778565.225138694
7402020018,7402020018,0.2599357880521317,0.3308150929592329,-0.6586514141198226,-0.3125067913438556,17337100.702253293
7402020019,7402020019,0.3793667687310113,0.4696142305155832,0.404036650634712,-0.18286980584432225,5891776.139711861
7402020020,7402020020,0.3467975192599826,0.3352207906490959,0.11423786899416408,-0.30839191442465125,22451554.793782
7402021006,7402021006,0.3673712596917363,0.2985729136881294,0.29730149519822185,-0.3426206594861881,36281638.33102692
7402021007,7402021007,0.1800194812077347,0.3064169806478615,-1.3697408230827042,-0.3352943805725073,8908440.82042721
7402021008,7402021008,0.2268062797752586,0.3329292365025872,-0.953435337327158,-0.31053220273546106,16293621.48546648
7402021011,7402021011,0.2825988271962041,0.3082397608459359,-0.4569973619419726,-0.333591922370916,44611069.762688234
7402021012,7402021012,0.2553810337611607,0.3656668705842378,-0.6991792821436035,-0.2799555848295395,8676073.940019086
7402022003,7402022003,0.1023433685302734,0.343825836914574,-2.0608971494366752,-0.30035488856425846,13753318.98619306
7402022004,7402022004,0.1786267757415771,0.3080220311102547,-1.3821330136867775,-0.3337952797338237,15809260.49796261
7402030001,7402030001,0.3332276996597698,0.3012634468115948,-0.006505385796579246,-0.3401077288610169,25812473.004130494
7402030002,7402030002,0.4038397158968561,0.3118426632720733,0.6217951310112425,-0.33022684807869446,21361158.701463606
7402030003,7402030003,0.4303730666035353,0.3375227847724533,0.8578869302550937,-0.30624187528144303,17224545.608581524
7402030004,7402030004,0.3562922863673914,0.407577552846919,0.1987216070101546,-0.24081143304000147,10164558.075984806
7402030006,7402030006,0.27387886859001,0.4601985958067454,-0.5345869110127591,-0.19166391308236588,4279338.912998194
7402030007,7402030007,0.1957667901263973,0.6236810522813063,-1.2296224288039177,-0.03897295827858287,1915620.3788816556
7402030008,7402030008,0.3780978787329889,0.4961908931477051,0.39274616094167,-0.15804747273099418,10435594.606560862
7402030009,7402030009,0.3339917639011434,0.3408642017588397,0.00029320151634430833,-0.30312102573555727,14932749.584256837
7402030010,7402030010,0.334391874792433,0.3244545566160159,0.003853358741336066,-0.3184474677213303,10497583.418349888
7402030019,7402030019,0.3505253316648959,0.3270147115236154,0.147407669056317,-0.3160563090262823,34986891.233138554
7402031001,7402031001,0.3367500397990799,0.3339789661561944,0.02483613718827428,-0.3095517658950098,7883033.982452057
7402031002,7402031002,0.3285906747671274,0.3611638399808071,-0.04776529157119687,-0.2841613697019701,5189549.42179526
7402031003,7402031003,0.3501185749407698,0.3071521362120571,0.14378837770050298,-0.3346077527382613,23081410.72787063
7402031004,7402031004,0.3088160404027277,0.5126718830919164,-0.2237185308771237,-0.14265439542496072,9913826.081847843
7402031005,7402031005,0.5351753234863281,0.5763575302730446,1.790409688718702,-0.08317264744366291,7047381.0921866745
7402031006,7402031006,0.3447115795257835,0.3050823460462638,0.09567733096014451,-0.33654091574225403,16691043.952929925
7402031007,7402031007,0.2172546580358205,0.4380898936553522,-1.0384249636691096,-0.21231321646186319,3686389.657686595
7402031008,7402031008,0.3559654423447906,0.44636625699375,0.19581337298343982,-0.20458317711883664,5779563.655199476
7402031009,7402031009,0.3168033345303021,0.4004541872157938,-0.15264817634424524,-0.2474645842287482,5780591.971268755
7402032001,7402032001,0.4012115250772504,0.3591987513042943,0.598409682779833,-0.2859967425778207,9249862.65140755
7402032002,7402032002,0.435740968101045,0.3538189671337605,0.9056501221987259,-0.29102140638182283,4932891.084404557
7402032003,7402032003,0.3662870879457288,0.3449441955759275,0.2876546148990132,-0.2993103529272391,7481444.297494797
7402032004,7402032004,0.3374407529011625,0.3512055121729177,0.03098205146931255,-0.2934623467855405,5731265.409313694
7402061001,7402061001,0.3790511687596639,0.427546839558819,0.4012284653474329,-0.22216032196335225,6696995.620421941
